filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spec_cent_mean,spec_cent_var,spec_bw_mean,spec_bw_var,rolloff_mean,rolloff_var,zcr_mean,zcr_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
country.00083.wav,30,0.318365,0.08458225,0.13104534,0.0018252261,1436.0348090648222,299545.70344074117,1729.5975022904781,160001.19440961338,2924.248984133127,1655412.321502476,0.05955141616679566,0.0008214195566309273,0.5867194,9.11979,0.4079794,2.186682,143.5546875,-148.55994,3858.4683,141.2805,731.2439,-15.883042,484.08365,44.65507,279.7192,0.9918709,236.515,13.662192,111.464966,-13.240343,144.20898,12.651497,88.45468,-11.702235,112.13843,12.159911,106.95521,-10.476022,105.69434,9.908224,72.361786,-5.0558124,64.38542,1.3398416,73.84154,-0.55776167,86.996574,2.8566837,68.46171,-8.09752,66.21792,2.1134844,47.7768,-2.4832213,46.044846,-4.4316597,54.363983,country
country.00084.wav,30,0.31973168,0.08481095,0.18059872,0.0034374553,1965.2766130317457,273196.360200231,2036.6950918225123,86618.25211353213,4060.050449430389,1096497.7099805158,0.09301795605166409,0.0015286282856815012,0.90140676,14.770298,0.73359954,5.3021355,172.265625,-80.2364,2350.3396,108.186485,516.3707,-23.827435,276.89923,52.60141,263.99792,-6.424085,195.94028,15.064198,136.1281,-17.635906,132.4513,9.739016,102.68475,-16.176489,100.36944,8.906126,121.81239,-15.964033,91.42306,8.001828,79.35563,-10.704085,72.339424,4.5692387,82.76551,-4.96035,57.113228,3.9968152,65.10258,-9.807707,68.34779,2.6804268,53.48698,-8.185659,57.236927,-5.2396874,42.830563,country
country.00085.wav,30,0.33794,0.08726569,0.13540749,0.0018816723,1596.2209118646292,278832.5427551418,1853.2491397608765,101924.25320126775,3291.4800968701625,1182450.378614317,0.06926526521381579,0.0012549482879643332,0.60929877,10.761818,0.39056835,2.0391095,143.5546875,-146.04881,3173.49,124.6481,630.0901,-17.922836,536.76886,49.225048,265.97452,-0.17947567,231.01434,22.789757,149.37218,-7.1734576,157.38953,16.74798,83.61842,-9.723663,179.86949,15.444623,97.95089,-7.621331,82.337364,10.908756,84.306274,-3.4551363,79.71032,5.422265,74.18713,-4.9359694,56.14164,5.122743,66.98042,-8.049169,75.08172,2.6350684,53.871204,-1.8498029,54.510864,-3.4177577,77.80986,country
country.00086.wav,30,0.3718834,0.0878236,0.1335073,0.0017389118,1879.9377904823468,280491.96562003397,2085.606346236809,116564.53407495448,4031.9756191950464,1396739.800382182,0.07831736467202012,0.0009039220560649261,0.5950109,6.754326,0.59009093,3.6090305,117.45383522727273,-122.427414,3967.6685,111.48314,717.5717,-13.694294,397.5159,53.828403,277.21317,-2.6777654,222.5578,19.67755,194.34512,-14.138923,169.47363,13.743676,125.27908,-14.016459,112.64021,14.626713,97.63499,-13.9932165,83.11486,9.218205,80.42113,-10.559242,74.561134,3.0057268,80.94072,-8.314941,58.905064,5.073639,65.250656,-9.64663,71.60884,4.3217463,66.69842,-5.6819005,76.9334,-1.6688946,69.879524,country
country.00087.wav,30,0.32843277,0.08632587,0.10860429,0.0027421361,1589.6339830496252,328741.51674559474,1805.8872706932837,125352.42964100924,3159.789226520172,1548111.1721632506,0.07391451903541021,0.0013513482821361454,0.5151757,7.0273814,0.34114492,1.8942358,143.5546875,-170.90068,5722.3784,124.81326,714.0069,-19.262194,584.815,39.2072,373.7933,-3.7551057,251.76695,15.289897,154.36555,-12.972992,125.09538,8.530165,85.02185,-11.833667,129.5006,11.321371,146.9912,-13.773079,70.29806,3.102464,114.60049,-10.078784,77.229385,2.897005,98.13913,-5.484683,54.0952,2.5281568,93.3063,-9.198529,96.14985,1.0730368,80.5998,-3.5728164,66.37564,-6.7214923,68.49646,country
country.00088.wav,30,0.3536456,0.08376064,0.15263915,0.0027236373,1623.009479186906,234130.24557341854,1963.4443414863986,129928.96237106685,3527.637002194998,1475522.7200307832,0.06606309258900929,0.0006935267754695438,0.68253183,12.219665,0.5203994,2.9818463,103.359375,-121.94322,3050.0154,123.237656,477.79916,-8.495369,516.61835,51.596375,221.31284,-0.103512906,181.93176,20.407,147.6321,-11.87541,127.93865,16.275984,88.28765,-11.508768,117.03243,11.847224,114.870705,-8.085656,88.51402,9.13035,56.138725,-8.638808,75.99943,5.559068,67.42661,-5.714605,72.561264,3.9428215,74.460106,-5.466577,75.09747,4.9758854,46.741333,-3.035579,68.056335,-3.316732,49.73657,country
country.00089.wav,30,0.322121,0.09007341,0.10459916,0.0022644817,1321.7303764548271,511679.47057739925,1667.2663194986121,218711.89125259614,2584.1010409612036,2384117.59510253,0.05250308388157895,0.00125008768069544,0.42443708,7.1128483,0.2679648,1.2850634,143.5546875,-205.14923,5281.82,140.98761,1020.6711,-8.957965,482.97476,36.979443,272.0718,6.4254427,250.44633,14.875375,156.57547,-4.3181176,201.88098,12.232446,148.72507,-11.431657,148.24625,11.850926,121.60258,-7.9033823,101.06524,9.912311,117.93632,-2.3516498,82.022484,4.477267,114.763016,-5.011018,94.42588,3.1385374,91.83648,-4.525136,113.805305,2.6503336,85.25773,-3.1228733,75.798874,-10.712697,84.887695,country
country.00090.wav,30,0.37119007,0.08124946,0.14735453,0.0023853825,1927.440445207883,271057.2933699172,1972.1304879086315,83148.19007160835,3883.326518055824,1040354.6173645465,0.0990303913506192,0.0017454892522330357,0.7522043,9.033916,0.6295557,4.031233,135.99917763157896,-91.68523,1764.3448,115.86115,578.0764,-30.200949,220.19977,52.273148,220.28033,-5.025164,239.39183,16.953514,100.86368,-15.656589,123.74124,13.539407,87.10123,-12.762941,96.93535,15.969127,91.43133,-11.969895,69.05521,11.058928,64.43651,-9.962004,61.35114,2.0955367,61.136463,-7.8270216,77.85045,5.0337253,41.500828,-7.3030443,62.702568,3.050468,49.70787,-4.442384,47.242527,-2.2333906,41.14093,country
country.00091.wav,30,0.35334733,0.088492535,0.08943178,0.0017680576,1563.418330350697,374996.0685244862,1779.2175687733927,142513.16561069046,3233.9637779968075,1545000.9565135727,0.06475622218459752,0.0013318763362524838,0.39148158,4.7954946,0.267755,1.2810882,117.45383522727273,-193.78868,5065.544,125.56074,732.17145,-20.924124,587.1704,46.338,321.06,-2.6854317,364.35846,12.833369,277.3449,-6.6019344,165.03436,10.727056,140.83543,-10.907483,118.005646,6.109273,131.9942,-9.442732,142.81218,5.163946,160.66414,-3.658497,82.846924,0.32129624,108.46476,-8.0182,90.61928,0.3979222,102.72984,-6.5234594,97.744576,1.1838377,83.51626,0.7200209,68.25785,-5.210151,68.51046,country
country.00092.wav,30,0.3705238,0.08065217,0.17646493,0.00089821,2334.8728690400694,180824.05917694612,2212.4728152369603,58768.154912471204,4838.912406425358,623085.4769825031,0.12121959957914087,0.0013176422688615248,1.0500988,11.433526,0.84700567,4.8955956,161.4990234375,-50.77633,734.8459,96.71717,238.14517,-24.32611,185.40167,66.076126,141.08897,-14.680636,73.84356,24.391264,59.798313,-21.017485,85.70229,12.469586,67.43151,-18.131817,71.977806,13.267164,55.191776,-12.802161,45.072975,9.798451,44.095848,-11.344081,39.907845,4.923647,40.23761,-7.846176,45.252117,5.73902,37.672703,-10.303221,31.98698,3.7310996,28.00667,-3.2382276,34.148853,0.38193187,30.329964,country
country.00093.wav,30,0.25082582,0.090866655,0.092549935,0.0017512664,1537.7642289011035,339419.50337362336,1716.1980065914727,95834.04249802638,3055.1981923011804,1178921.5132360226,0.068123926688274,0.0018866613166910347,0.39482018,6.0878224,0.19380713,0.79275185,86.1328125,-213.60236,4190.6055,117.2127,626.25037,-21.871769,512.54034,45.657654,290.93665,-10.274458,299.65576,5.0603156,171.68677,-11.910965,202.6956,5.5678554,100.31302,-17.804632,164.59093,0.18699962,127.75358,-14.165857,120.19236,-1.1532573,108.05158,-10.306384,79.41067,-4.047061,94.157906,-6.6340656,72.21199,-5.4173846,93.95776,-9.716231,83.63612,-3.202914,71.18194,-4.448395,59.172165,-9.152062,69.48741,country
country.00094.wav,30,0.3667726,0.08403766,0.20664184,0.0030226253,1474.9273965783307,343384.4738706249,1745.8524865844108,151977.40033430568,3108.406203892947,1534201.3881626588,0.06299281636996903,0.000971681172734239,0.9077856,22.487854,0.6362296,4.9208493,112.34714673913044,-104.37176,2098.28,136.39383,881.26587,-20.940237,377.94504,52.86117,212.06018,2.0258913,197.22209,20.42771,169.09825,-11.619365,109.19368,17.6638,79.17437,-15.735385,77.19078,11.049823,99.70439,-11.320435,63.802704,3.6714098,80.185005,-6.496493,65.1695,0.037709948,69.354065,-2.0411663,60.06586,2.1937973,70.794266,-7.1122384,64.6573,1.8450233,54.102886,1.6776924,55.595848,-1.4936913,64.80978,country
country.00095.wav,30,0.32867116,0.09122943,0.17533581,0.0049517713,1555.9530441691845,410149.0077527314,1761.5697040540892,118044.96960838557,3218.1472069707816,1378305.0199947124,0.0672293742743808,0.003417615997155875,0.7327828,18.64233,0.50477964,3.7027276,89.10290948275862,-124.83957,2614.477,127.38223,724.39526,-23.38181,313.48346,47.360462,208.29431,0.56311077,232.66708,15.991253,210.8977,-9.954187,127.15197,16.180136,89.708565,-16.72955,179.07619,6.7851987,105.20072,-8.187069,106.76879,3.2049856,73.53463,-1.5920391,66.28482,-2.1546216,61.67676,-3.5263736,66.878815,2.2071302,50.901703,-1.4075699,54.78185,-1.689278,56.481594,-1.0261396,49.404564,-2.6274633,43.44392,country
country.00096.wav,30,0.32571617,0.08594094,0.2179833,0.0034569756,1754.136013678159,325174.11488315987,1861.9987406267412,118603.07840470453,3504.895473043247,1322735.1734321525,0.09739925986842106,0.0020885689164948456,1.1750195,25.24494,0.73767006,4.924846,117.45383522727273,-69.88548,2339.7607,124.21146,580.87384,-32.470192,329.82953,47.69471,167.01302,1.3983787,125.16183,22.617672,105.8194,-8.754297,151.00298,21.443512,82.04205,-15.66597,89.30351,15.7432,87.2445,-12.427222,66.1634,9.581969,76.70795,-9.056125,53.76422,2.8903322,66.05936,-3.1964304,65.40538,5.8301554,50.240505,-5.6160216,50.981884,4.165293,52.940178,0.12036076,55.19564,-1.7134393,52.45233,country
country.00097.wav,30,0.34799957,0.08951256,0.15299173,0.0028384894,1560.879681193182,582085.2852993421,1782.7974964815671,167530.6771666959,3175.26413294553,1933788.137946898,0.06718742441466719,0.0027208158696710952,0.6576706,14.571384,0.4271937,2.3546543,112.34714673913044,-148.44179,3756.3398,126.859146,991.9747,-19.540855,534.8792,52.85061,184.42038,8.579708,215.31415,17.89102,173.24123,-8.081844,142.71727,17.781462,98.254135,-15.505314,85.342804,13.504546,114.12239,-10.957894,102.39319,9.476343,92.023415,-1.9246048,64.9207,1.8717725,87.66257,-2.6637003,87.61373,3.3802795,60.295956,-3.5191011,75.64461,2.1003568,65.7548,2.08825,58.690773,-0.1079625,62.945694,country
country.00098.wav,30,0.27091026,0.086912125,0.17611368,0.0036342088,1425.2635086415023,268258.6025653879,1690.6857069627001,119637.55465719695,2980.9403079951144,1197117.0931135484,0.0617449025251548,0.0009594310942121132,0.76190305,20.199701,0.35170275,2.5612204,117.45383522727273,-139.62306,2069.8184,128.79353,590.9671,-20.24936,368.39893,49.443615,210.05568,-2.1603603,179.39609,16.988024,151.05795,-8.355296,103.6022,9.8182955,89.75279,-20.150694,79.5383,2.501784,136.21968,-11.247767,83.2392,3.766037,67.86105,-6.4246874,91.38002,-3.3514197,113.57528,-2.8953953,86.46393,1.9763131,70.23497,-4.182942,78.64672,1.3833525,69.80931,2.4402025,70.122,-3.6237288,63.639874,country
country.00099.wav,30,0.38101023,0.082643904,0.22073805,0.004233913,2157.2057764192828,339006.12387558055,2160.088659089048,87752.35574811188,4477.88958948094,1294007.809187419,0.1082567150009675,0.00290308872559505,1.1662426,19.84543,1.043546,7.5577474,143.5546875,-42.165718,2050.2002,106.278336,574.42365,-24.220882,259.32498,44.671467,151.32195,-12.335061,125.69229,20.518545,100.728096,-16.044445,80.42771,18.488562,65.82264,-18.78101,82.12966,15.5109,69.27375,-15.4647255,60.26534,8.930742,62.736805,-9.987847,48.30653,6.9245358,57.24718,-8.796884,55.45363,4.5718284,50.256084,-9.043404,47.475784,1.0606867,48.53165,-6.4489336,40.917732,-0.99137646,48.53807,country
disco.00000.wav,30,0.44586715,0.08784772,0.14226125,0.004142852,2297.0855296754116,899963.419362926,2566.041549076115,192574.7383309401,4888.128775487374,3892550.719622683,0.09633501838235294,0.007033283539839596,0.5440114,8.151786,0.7092987,5.4716277,117.45383522727273,-111.17791,4414.1323,94.0352,1434.2213,12.515315,563.6685,16.74026,198.65564,8.181678,155.98647,15.667253,145.16953,-1.3758588,113.48822,7.0394297,81.82823,0.97360945,57.82,-1.4805397,55.60365,-3.0693026,78.00308,-5.068189,71.509926,-3.6841273,52.906673,0.23450825,58.09559,-2.0857089,52.7546,-1.8237208,39.61415,-5.340757,32.552467,1.2517449,41.9335,-5.591701,41.74473,-3.628164,30.901817,disco
disco.00001.wav,30,0.41186738,0.08646375,0.1770407,0.0026052524,3290.492128011359,554491.3033747706,2766.2269939321727,138145.3578831429,6514.877272095105,2072272.8581455208,0.18854685685952013,0.004393549383039116,1.0834705,9.746136,1.1957583,6.5119534,117.45383522727273,-28.934706,1147.1754,51.971786,524.67645,-7.6104946,380.62866,21.605564,181.25293,8.12836,79.871185,18.120981,94.19276,6.8754973,76.85044,6.5840025,53.8156,0.7281346,47.847668,11.147646,60.740856,-1.8413448,41.74384,1.6686252,45.785683,-2.6266403,42.579395,-1.3988689,42.90183,-3.6203117,44.349247,0.19592611,61.542847,-0.5023108,92.284485,2.492097,82.206726,-3.4764967,67.27199,-0.1297974,82.38476,disco
disco.00002.wav,30,0.4118954,0.08443124,0.16131842,0.0021873477,3591.733832432975,497996.2388739933,3398.2514759074643,70140.93919999522,8074.159509995405,836279.415887767,0.1533482790731424,0.004516685297173595,0.93425936,11.094708,0.87763065,3.406653,112.34714673913044,-53.18525,1363.9463,57.178467,265.60242,21.168882,239.52733,11.324465,262.8957,18.12236,124.33761,1.6665678,95.6438,0.3438162,79.472984,2.3196,50.683617,-5.1097407,85.53807,2.7499394,53.04092,3.1528792,58.147,-5.519139,51.5599,-3.1672285,49.259773,-0.5232683,32.74663,-2.6500187,36.8633,-1.9904132,25.185516,-1.2388086,26.98114,-3.3710387,35.751465,-3.7308135,61.19957,-1.440452,51.76367,disco
disco.00003.wav,30,0.49482712,0.07707849,0.19658779,0.0020768032,3048.569042408998,781227.0746147743,2722.6250367403604,139021.60720715465,6212.837431822029,1963990.3198416473,0.14965177837171054,0.004724802021699016,1.0623062,15.261996,1.1847788,5.4986672,129.19921875,-44.234295,3167.93,52.219402,713.1362,3.3025827,649.2784,43.808002,189.36331,12.616858,127.7555,24.422096,142.38564,4.970884,55.728027,15.33408,49.064503,2.0627646,37.666862,10.375376,54.44837,-1.5161042,41.280087,8.84058,33.39772,0.42485893,36.39634,4.697436,36.362648,-1.7848297,33.75134,2.9537394,35.33768,-2.0194726,32.262768,-3.3882825,43.89042,-4.194432,47.30945,-0.42168608,53.419693,disco
disco.00004.wav,30,0.3821435,0.088923186,0.114560604,0.0032050167,3328.83080875996,641059.6858022894,3111.82129331732,133921.95274303333,7196.373151182759,1937014.1700431418,0.16905150989260836,0.005121490882401667,0.6250182,3.4632452,0.6752676,5.7650266,123.046875,-83.5835,2145.2004,64.47946,405.86642,5.655918,383.7205,2.7011647,191.2231,0.790316,167.48991,6.1708026,92.57017,1.892269,75.49532,1.9798596,65.22111,-1.8164448,78.287796,1.8574665,69.15199,2.4598763,67.73833,-0.22793385,44.801853,2.9555101,45.87565,-3.3824587,42.363514,-0.87964565,44.90409,0.044985507,43.121773,-1.571096,56.46751,0.55798125,48.382843,0.3023729,57.837147,-2.7803586,47.786594,disco
disco.00005.wav,30,0.44927672,0.081690975,0.20725702,0.002891277,2722.0804866095004,436336.44067630754,2569.2334476510578,89296.59313109903,5469.600259408862,1683542.283527606,0.14455203596652477,0.003850076711338137,1.1986623,15.421408,1.177482,7.3579044,107.666015625,-24.691769,1556.9062,73.7432,580.2837,-11.558471,296.53143,28.394289,210.99893,6.2409563,122.85644,2.4656215,102.62686,8.6340885,103.528854,12.309108,73.51549,-4.102859,67.789314,13.385866,53.01199,1.9154302,39.938366,-0.97336847,57.197617,0.60836476,35.97351,2.3642092,44.488144,-3.7914464,38.15818,-0.9334681,42.72929,-0.8856284,66.44781,-3.4995823,78.41304,-0.97060335,67.043465,0.11684968,90.08154,disco
disco.00006.wav,30,0.4739877,0.07756201,0.19194463,0.0021137926,2848.2245212084563,148736.10993023202,2490.649615391577,79271.40972147573,5506.550035978618,832002.356016293,0.16366529907604488,0.0013394942677917188,1.2845871,11.719857,1.1628312,7.022157,123.046875,-14.574394,956.68896,65.21034,292.59415,-19.872639,338.09253,31.508326,228.18799,-4.8264484,139.41754,11.86232,84.17442,9.994611,123.62292,5.9573913,68.66318,-3.8033698,61.914402,9.377889,72.300964,-4.387916,62.386887,3.339541,62.56089,-4.444171,48.214924,-1.2671182,35.151203,-0.8362672,41.698055,-2.202067,35.41899,-4.7423997,38.425,-2.6242144,45.378353,-7.4693303,52.64908,0.22922225,43.70852,disco
disco.00007.wav,30,0.43156642,0.082806535,0.15960243,0.0049006483,3099.184146958609,545294.031887463,2728.313581500485,129287.52532993064,6098.354790749565,1708960.7996637637,0.1402841101489938,0.0028590872331192983,0.82684034,7.076667,1.0397832,8.478012,129.19921875,-53.44801,1762.2308,56.161034,780.6935,-6.3209867,326.55112,31.619057,317.99307,4.6533747,131.66403,16.347412,105.726105,4.119817,86.372116,1.8823282,88.83402,-0.38823876,57.958965,2.495932,48.768032,-0.5415109,58.86512,0.9562786,49.285603,0.49564818,41.563587,-0.16682081,41.918808,-1.8157804,43.298542,-2.5324876,48.469254,0.8160483,56.19729,-0.3422203,49.818104,0.5600921,62.50842,2.7850673,63.95696,disco
disco.00008.wav,30,0.4553413,0.08667192,0.19060382,0.005648539,2802.5414181854167,309759.4640672782,2424.96101766997,98413.80312516974,5449.683713174826,1174761.4263249054,0.16440792497097523,0.0031510549818156916,0.99502397,7.320337,1.2222948,14.788243,123.046875,-32.467175,1614.8342,65.00107,414.79016,-26.697556,383.73526,30.282536,216.34647,5.743129,163.9093,11.739748,123.2738,-2.1584125,137.50003,10.449982,80.98152,-2.361821,96.2076,5.3235164,74.50299,-3.8081305,97.77718,-0.8611962,58.69267,-0.18782549,67.82808,3.4654243,55.581886,-3.0110605,60.199654,0.43562254,74.37434,-0.9314214,65.15555,1.178315,66.398026,0.0062355064,76.41658,2.8587081,81.83509,disco
disco.00009.wav,30,0.44215426,0.0786733,0.11894808,0.0018838085,3016.6305721665353,567030.6920042369,2623.3927918022673,170477.97424687952,5954.647326395608,1964290.899609285,0.17065354102167182,0.004731790015000681,0.7163656,3.7700167,0.91612965,3.6981726,129.19921875,-68.970566,4135.7314,63.131035,621.83734,-15.854861,537.8107,28.002192,155.90608,8.1834755,152.00505,7.321166,73.51517,-4.936118,63.179245,9.494793,40.317097,-0.9736147,50.5649,-1.6035987,56.94616,-6.1901298,55.252037,-3.9367533,49.960472,-1.1710128,47.00802,-6.543671,39.621735,-6.177693,43.380074,-5.0452127,30.123936,-4.4068336,42.476177,-5.375081,40.42238,-1.6540107,42.669178,-0.8894558,46.8251,disco
disco.00010.wav,30,0.43755713,0.08765384,0.23285034,0.0030283506,2877.6468554880557,337773.17547859834,2624.146129924466,76467.15620482448,5866.05619542739,1124438.692068902,0.15032410990712075,0.0035420010379164954,1.3597926,19.705637,1.362573,8.491178,107.666015625,-6.784138,1172.3812,61.12633,382.6978,-16.656654,295.57623,27.431992,128.06592,7.7223644,152.75824,16.008894,95.889984,4.6347065,104.58901,11.4495,71.04873,0.33629203,61.865856,9.832177,58.123737,3.1856217,49.28959,5.025588,65.40978,-1.8622084,50.86884,1.4820429,43.46748,0.9412414,59.82451,-0.43822497,60.005146,-0.7317001,72.70712,4.4446707,64.715546,-1.8448051,60.21739,-0.6028674,69.46457,disco
disco.00011.wav,30,0.3736674,0.09234189,0.18885729,0.0020695338,3132.8492391926916,628101.1718036819,3007.9676708741654,110580.11339018519,6864.0001609967585,1443968.9355236618,0.13097653226586686,0.005438543255335599,1.0050148,15.657759,1.0263041,4.6487875,95.703125,-41.32795,1511.293,62.794346,518.55566,7.3253274,356.42673,12.125494,174.10132,6.3566375,106.95477,9.265047,134.97234,3.0930905,122.61334,13.867353,75.031494,0.16360408,71.54486,8.0671015,60.36912,-2.6970012,70.46486,-7.219517,61.104195,-3.2453783,43.303425,-1.9231242,47.628025,0.5200374,41.841484,-3.1877127,44.925175,-5.547015,48.528343,-9.166517,36.891155,-10.670773,47.821106,-5.9729233,55.893272,disco
disco.00012.wav,30,0.42879608,0.091079965,0.1758003,0.0036676195,2739.075570318749,488741.7962572318,2613.798191544122,129600.22382591317,5710.898800309597,1880208.1873190082,0.13174939229392416,0.003866867829216286,0.80892223,10.563293,1.009172,7.5012407,112.34714673913044,-57.66927,2343.7708,68.380356,673.4562,-15.251751,379.27032,23.414114,233.36462,14.855438,133.77615,13.172661,151.12102,2.1979194,89.396034,12.811309,76.49516,0.06121484,95.546196,12.777958,64.684235,0.039405752,71.780365,3.3698215,56.462486,0.81511045,53.9187,1.0514908,52.346542,0.54541034,43.49713,2.9783316,79.311,2.9126883,78.11394,4.022737,88.63511,0.52523917,61.23792,1.960363,66.661415,disco
disco.00013.wav,30,0.42132524,0.08192044,0.1707804,0.0023804745,3391.832116998445,591634.9148261076,3108.97168394989,87600.40745345983,7204.406435939919,1352477.1670728652,0.15957688842395512,0.0048430124756842635,1.0433376,8.409182,1.0930736,5.614457,89.10290948275862,-40.070427,2633.439,56.20911,405.8598,23.679754,307.27786,31.92545,209.52878,2.4516678,113.576744,2.5737195,112.81124,-2.4787798,120.029144,3.0920587,55.669987,1.8828638,96.951744,3.3509657,65.42304,0.00014273818,45.003666,-1.5209646,52.184017,-2.4554946,41.44918,-5.073821,42.86538,-3.6762688,35.80385,-7.849821,35.148605,-3.0386093,55.410736,-2.7839167,45.43343,-7.496366,69.97101,-3.6325722,67.065,disco
disco.00014.wav,30,0.43621334,0.07605368,0.17372328,0.0011844246,3087.4839714263608,286278.5419293671,2812.6634815434513,58359.12987532801,6530.043847051567,959858.5175319624,0.156306688999613,0.0027040532102413813,1.14841,11.581587,1.0586444,4.0935645,103.359375,-23.927662,1055.9014,61.220757,369.85834,-0.9586992,173.44183,25.331015,115.628555,0.39423475,69.57295,6.0302544,82.4707,2.4890816,55.976418,6.189192,38.28482,-0.32926697,59.69639,9.696876,68.19608,-5.5078354,45.31939,1.0618181,38.935574,-2.4369648,48.519085,-0.56662,37.81234,-1.5567183,38.88419,-0.8967289,32.34904,-6.7337766,32.520863,-3.7109935,38.149235,-4.4605083,36.896187,-0.7739851,47.536694,disco
disco.00015.wav,30,0.4146435,0.07952031,0.2158627,0.0021168832,2361.7359612627865,691524.9102985219,2806.6080821145583,318626.97413657396,5438.25878225982,5153400.064542931,0.09018917497097523,0.0015565742665157839,1.1455721,21.331749,0.9489912,4.4178534,123.046875,-46.826416,2517.312,103.7258,887.8322,22.146416,398.90475,9.233178,184.88925,2.2635012,145.1999,-4.791668,114.21914,4.8094583,141.75203,0.95852304,56.505283,-9.410542,58.65191,-1.065514,87.49873,-0.8630862,59.89166,-5.27438,49.846478,-1.7578694,59.78465,-3.6494381,44.591408,-4.312637,39.568436,-0.086329035,35.837555,-2.5016928,43.637352,0.5423791,32.762733,2.5184677,37.621536,-3.5447366,46.90257,disco
disco.00016.wav,30,0.43456843,0.082999595,0.20560874,0.0019388539,2522.870261595005,522953.56418746046,2564.570367987845,182504.81261692868,5342.909358824739,2435021.1871948875,0.11443506010545666,0.0022549508805518527,1.0379494,15.83602,1.1225297,6.9644213,123.046875,-36.030983,1886.9071,83.65931,741.161,-2.7294111,313.35132,32.392513,163.06943,9.196342,75.9884,4.1342163,98.13309,0.03383913,87.96735,11.114394,60.6925,-2.8908203,58.927395,7.905869,49.125755,0.61443704,66.98506,3.6502342,45.24171,3.7515378,61.810844,4.070797,41.802727,-3.3186333,52.475952,0.098880306,69.2293,-3.8431957,55.875713,-0.50684434,57.45979,-3.4149015,57.323177,-0.77121055,64.38952,disco
disco.00017.wav,30,0.40469867,0.07935938,0.11607086,0.0034968145,2564.6775898680144,887188.7645030125,2670.267567230185,294512.300566713,5388.992413500145,3831585.83802862,0.12076004075561146,0.004198349578746294,0.50362706,2.7892506,0.7305255,6.642551,123.046875,-98.156845,3439.949,92.40119,861.15424,2.6636739,431.2791,19.337896,282.62836,3.586051,190.21294,-1.7657076,140.11148,-1.7049835,73.743805,-3.1714423,74.44153,-9.09204,77.54961,-4.080457,53.967396,-5.1855764,65.14191,-5.48785,52.554577,-4.233516,46.67514,-3.7713585,35.095024,-1.7159791,34.192917,-5.584648,43.30707,-4.687199,29.94667,-2.7077782,38.880302,-1.842392,59.249454,-3.0930302,29.930323,disco
disco.00018.wav,30,0.37004274,0.08823937,0.1386678,0.00227133,3043.3808312948668,454650.2217546982,3001.112961625111,110685.7511061478,6839.091978279799,1584815.239175743,0.14359928284636223,0.002750741295569123,0.7133762,6.171063,0.8926399,4.3055425,123.046875,-73.150406,3784.6648,71.752396,516.41455,12.0955715,554.4649,1.3943439,446.50058,4.529426,233.24309,10.863227,202.68292,3.870923,172.8478,0.938661,116.20397,-5.979772,135.96146,9.034468,90.15757,-2.3677688,92.092415,3.5552125,70.61425,-0.14263998,79.7861,3.109238,71.21945,-0.07392059,70.293274,0.36490592,82.524475,1.084568,69.35512,1.5209072,78.58493,2.3046873,91.63707,1.9287057,98.49035,disco
disco.00019.wav,30,0.44494396,0.08219122,0.14695053,0.0032066081,2117.5507615810966,924459.2515260609,2143.8992865618725,558547.0194821573,4198.949609526171,4729258.650119762,0.10366263847232972,0.0027911223639059683,0.7369951,7.4766498,0.8395411,4.858916,117.45383522727273,-95.103714,8576.81,109.35317,1637.1927,-30.161179,858.6133,16.358656,254.21822,20.039734,303.74966,11.962816,68.068306,3.4855304,109.30252,6.1739693,46.711216,5.2001824,33.538456,8.620757,36.834515,0.3425964,33.73229,0.38362703,36.637543,0.5362716,36.655384,-1.8029801,33.190727,0.9774777,29.280605,-0.06397869,31.697828,-3.6734533,34.6311,-2.1387339,30.06865,-3.6518173,34.27649,-4.407776,32.88386,disco
disco.00020.wav,30,0.34271052,0.08726527,0.12461575,0.0008327193,2117.828754749687,514419.9750995847,2114.9873976299077,192512.62865687802,4351.2236887456465,1973606.6530578823,0.10330171850812693,0.0022136205575856685,0.6552005,6.311292,0.5753947,2.508364,161.4990234375,-103.961624,2985.9277,105.809135,1418.8401,-14.325732,439.12897,36.73847,233.07915,-10.348667,199.34155,16.81085,87.14842,-6.8228097,76.532646,8.140346,74.46339,-4.461959,66.68907,0.98826367,78.86244,-10.006155,77.86421,0.38354293,63.869057,-1.7078525,56.24044,2.9656322,55.651558,-0.89472985,48.276493,-3.0466807,39.52542,-4.439489,49.87805,-6.513695,48.257103,-8.457305,67.8443,-2.7770846,63.842606,disco
